date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav
2023-02-02,0.001723196213796874,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1092.825472617405,6933.23,0.0044101657600557065,0.0023869695462588325,0.06007020242607708,0.03851811242525538,0.0215520900008217,,0.8716624210654798,0.0003,0.002023196213796874,1.0,,,0.001723196213796874,1.0158011208196354
2023-02-03,0.0034433142923474217,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1095.6316473552115,6925.08,0.002567816003671064,-0.0011754982886763576,0.05516014092784571,0.02794035788239313,0.027219783045452584,,0.9922756884274992,0.0003,0.0037433142923474216,1.0,,,0.0034433142923474217,1.0192988433371362
2023-02-06,0.010616847705676691,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1102.265488821773,6891.41,0.006054810010805323,-0.004862037694871368,0.040223965646048576,0.015466112621473682,0.024757853024574894,,0.8923783361079662,0.0003,0.010916847705676691,1.0,,,0.010616847705676691,1.0301205839234189
2023-02-07,0.003915030188483793,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1112.1754514182103,6924.32,0.00899054057024884,0.004775510381765047,0.042977298070436376,0.017492300096395796,0.02548499797404058,,0.9347861224788014,0.0003,0.004215030188483793,1.0,,,0.003915030188483793,1.0341535371072577
2023-02-08,0.005298817068706463,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1110.9174857237358,6877.72,-0.0011310856509828549,-0.006729902719689318,0.02103844020861856,-0.005638510739194302,0.02667695094781286,,0.9745534650009041,0.0003,0.005598817068706463,1.0,,,0.005298817068706463,1.0396333275213447
2023-02-09,-0.008230068968693638,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1121.7265497936055,6999.18,0.009729853214820672,0.01765992218351431,0.02644619648824631,0.009512160998553343,0.016934035489692967,,0.5463867070541383,0.0003,-0.007930068968693638,1.0,,,-0.008230068968693638,1.0310770735336916
2023-02-10,0.005163704896749855,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1124.0426182014662,6975.39,0.002064735303168863,-0.0033989695935809916,0.025931133802895356,0.007264898022838695,0.01866623578005666,,0.2539477972328909,0.0003,0.005463704896749855,1.0,,,0.005163704896749855,1.036401251267224
2023-02-13,-0.0013346898978004226,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1135.2538345154103,7052.18,0.009974013558207151,0.011008703456007574,0.029927767881854805,0.02332904296798488,0.0065987249138699244,,0.0123949065424987,0.0003,-0.0010346898978004226,1.0,,,-0.0013346898978004226,1.03501797698709
2023-02-14,-0.0017335894276505944,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1135.1186231997003,7061.45,-0.0001191022761598548,0.0013144871514907397,0.020629093864851678,0.019804110728562474,0.0008249831362892035,,0.08003088803137114,0.0003,-0.0014335894276505945,1.0,,,-0.0017335894276505944,1.0332236807647568
2023-02-15,0.005651402348252977,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1142.2197804577606,7063.6,0.006255872393357009,0.00030447004510403275,0.028176975460632026,0.02702639828315201,0.0011505771774800166,,0.5527856571585404,0.0003,0.0059514023482529765,1.0,,,0.005651402348252977,1.0390628435005014
2023-02-16,-0.007431454553507721,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1111.6941132933937,6925.2,-0.026724863013782962,-0.01959340846027524,-0.008943745248837787,-0.010569809606268188,0.0016260643574304012,,0.031775141611801935,0.0003,-0.007131454553507721,1.0,,,-0.007431454553507721,1.0313410952007889
2023-02-17,0.008763243921442976,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1112.6757111357626,6868.55,0.0008829747595415771,-0.008180269161901399,-0.0101125232100997,-0.015316706306027328,0.005204183095927628,,0.20668835153058648,0.0003,0.009063243921442976,1.0,,,0.008763243921442976,1.0403789887842414
2023-02-20,-0.006728375299990963,long_microcap_short_zz1000,cash,False,1120.2338455233707,6959.36,0.006792755797547789,0.013221131097538752,-0.01323051156964461,-0.01316188752981351,-6.862403983109999e-05,,0.03332547804030556,0.0003,-0.006428375299990963,1.0,,,-0.006728375299990963,1.033378928493476
2023-02-21,0.0,cash,cash,False,1123.214723991441,6990.48,0.0026609430521871147,0.004471675556372956,-0.010486920895284468,-0.01005034376792302,-0.00043657712736144827,,0.15699671356767392,0.0,0.0,1.0,,,0.0,1.033378928493476
2023-02-22,0.0,cash,cash,False,1129.828413794167,6998.43,0.005888179402798288,0.001137260960620834,-0.010848495951127357,-0.009226173622515432,-0.0016223223286119248,,0.017736615080314645,0.0,0.0,1.0,,,0.0,1.033378928493476
2023-02-23,0.0,cash,long_microcap_short_zz1000,True,1130.5972180938772,6966.79,0.0006804611127881888,-0.004521013998854073,0.017003872355213945,0.00600560272627515,0.010998269628938795,,0.06043091660903188,0.0,0.0,1.0,,,0.0,1.033378928493476
2023-02-24,0.0023427521104027686,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1130.019730993048,6944.82,-0.000510780578253045,-0.0031535326886558135,0.015587668252038389,0.011104235974113807,0.004483432277924582,,0.8713978454870794,0.0003,0.0026427521104027685,1.0,,,0.0023427521104027686,1.0357998791590497
2023-02-27,-0.005273372958665956,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1116.1794080341094,6894.3,-0.012247859554430751,-0.007274486595764795,-0.0036192778012050786,-0.009348560787198701,0.005729282985993622,,0.5594838532490327,0.0003,-0.004973372958665956,1.0,,,-0.005273372958665956,1.030337720085703
2023-02-28,0.002838878280484425,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1129.60250335412,6955.57,0.012025929902839128,0.008887051622354702,0.005687050949598982,-0.00499393460820996,0.010680985557808942,,0.2452534501996827,0.0003,0.003138878280484425,1.0,,,0.002838878280484425,1.033262723460818
2023-03-01,0.006011066146590161,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1144.3969011801707,7002.77,0.013096994546419438,0.006785928399829277,0.012894424682664996,0.0006201390883384672,0.012274285594326528,,0.29586810471994357,0.0003,0.006311066146590161,1.0,,,0.006011066146590161,1.0394737340383469
2023-03-02,0.004083015375164168,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1144.4350188037272,6972.31,3.330804506473939e-05,-0.004349707330099428,0.01223937268586206,0.0007923304707047052,0.011447042215157355,,0.6187082876894504,0.0003,0.004383015375164168,1.0,,,0.004083015375164168,1.0437179212765046
2023-03-03,-0.0023492631200281774,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.3724784916988,6967.94,-0.002676028137648001,-0.0006267650176198236,0.010046503779782778,0.0033290999622739292,0.006717403817508849,,0.8538856463759482,0.0003,-0.0020492631200281775,1.0,,,-0.0023492631200281774,1.0412659532563373
2023-03-06,-0.0041721932704726124,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.7195435013489,6997.04,0.00030407690406963894,0.0041762701745422515,0.02288174757875394,0.014902165557054259,0.007979582021699683,,0.21008998481044133,0.0003,-0.0038721932704726125,1.0,,,-0.0041721932704726124,1.036921590453389
2023-03-07,0.001722524639299972,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1120.9072567257529,6855.34,-0.018228895961411196,-0.020251420600711167,-0.007697616287630771,-0.014410033972772851,0.00671241768514208,,0.11276405191210652,0.0003,0.002022524639299972,1.0,,,0.001722524639299972,1.038707713441967
2023-03-08,0.012384360345965207,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.03118002716,6891.46,0.01795324562371947,0.005268885277754265,-0.0029410435746023422,-0.015895138637996187,0.012954095063393845,,0.191342819740717,0.0003,0.012684360345965207,1.0,,,0.012384360345965207,1.051571444059366
2023-03-09,0.011304584318333666,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1154.5041730334638,6892.86,0.011807734303967976,0.00020314998563430997,0.008798362566938778,-0.011395075663589327,0.020193438230528105,,0.7289547971633292,0.0003,0.011604584318333666,1.0,,,0.011304584318333666,1.063459022115487
2023-03-10,0.0032024854971770215,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1142.7096913952807,6798.3,-0.010216058039177911,-0.013718543536354932,0.0011715832725782693,-0.02434578942987442,0.02551737270245269,,0.9526625523554557,0.0003,0.0035024854971770214,1.0,,,0.0032024854971770215,1.0668647342106539
2023-03-13,-0.009484601122329772,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1137.9831239031892,6832.62,-0.004136280218574484,0.005048320903755288,-0.003272624717188588,-0.023498507940500568,0.02022588322331198,,0.5697043621474209,0.0003,-0.009184601122329772,1.0,,,-0.009484601122329772,1.0567459477551855
2023-03-14,-0.007660679472762199,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1119.152357099356,6769.85,-0.016547492144914244,-0.009186812672152045,-0.0015656064459096397,-0.012470570387464353,0.010904963941554713,,0.03706367263591496,0.0003,-0.007360679472762199,1.0,,,-0.007660679472762199,1.0486505557652928
2023-03-15,0.00883231645837187,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1134.930674093982,6803.47,0.014098453078828621,0.004966136620456751,-0.0053464848638341556,-0.012767976597121589,0.007421491733287433,,0.38747181417749654,0.0003,0.00913231645837187,1.0,,,0.00883231645837187,1.0579125693280593
2023-03-16,0.0018439527297056894,long_microcap_short_zz1000,cash,False,1118.3985502617368,6689.78,-0.014566637601404864,-0.016710590331110553,-0.03127370486401915,-0.029462371207307214,-0.0018113336567119331,,0.05899680648827246,0.0003,0.0021439527297056893,1.0,,,0.0018439527297056894,1.0598633100980617
2023-03-17,0.0,cash,cash,False,1124.497265597833,6736.37,0.005453078721059601,0.006964354582661869,-0.015937928884815822,-0.009109630348763664,-0.0068282985360521575,,0.3213106863504624,0.0,0.0,1.0,,,0.0,1.0598633100980617
2023-03-20,0.0,cash,cash,False,1118.025660894379,6721.45,-0.005755109328801633,-0.002214842712024434,-0.017537573791391314,-0.016270478967072677,-0.0012670948243186375,,0.21383724706666168,0.0,0.0,1.0,,,0.0,1.0598633100980617
2023-03-21,0.0,cash,long_microcap_short_zz1000,True,1140.308800932088,6809.39,0.019930794808308283,0.013083486450096382,0.018903988986419762,0.005840602081286894,0.013063386905132868,,0.02813174908888859,0.0,0.0,1.0,,,0.0,1.0598633100980617
2023-03-22,0.00701197887491275,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1153.827965142451,6840.33,0.01185570452434681,0.0045437256494340605,0.01665061265839407,0.005417823551805201,0.01123278910658887,,0.4146445792223981,0.0003,0.00731197887491275,1.0,,,0.00701197887491275,1.0672950492387645
2023-03-23,-0.00870986945865918,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1148.9318071640582,6868.83,-0.004243403805686219,0.0041664656529729616,0.027300873105724044,0.02676470676165743,0.0005361663440666131,,0.30488540070522907,0.0003,-0.00840986945865918,1.0,,,-0.00870986945865918,1.0579990486860216
2023-03-24,0.0030348831983960326,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1152.6161651713994,6867.95,0.0032067682210272785,-0.000128114977368754,0.025005751844685342,0.019532775070252972,0.00547297677443237,,0.2665380918247254,0.0003,0.0033348831983960325,1.0,,,0.0030348831983960326,1.0612099522227976
2023-03-27,-0.004179893174928095,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1151.2891847814703,6886.69,-0.001151276921169786,0.002728616253758309,0.029752021845797172,0.024583981135023025,0.005168040710774147,,0.13601832094104768,0.0003,-0.003879893174928095,1.0,,,-0.004179893174928095,1.0567742079863358
2023-03-28,-0.00020103869662838584,long_microcap_short_zz1000,cash,False,1141.15355821369,6825.38,-0.00880371908444888,-0.008902680387820494,0.0007408144889451407,0.0023482279616822144,-0.0016074134727370737,,0.5631290107607586,0.0003,9.896130337161413e-05,1.0,,,-0.00020103869662838584,1.0565617554769318
2023-03-29,0.0,cash,cash,False,1128.9249030233923,6806.28,-0.010716047023014097,-0.0027983789913529344,-0.021582994060976968,-0.0049778300169729395,-0.016605164044004028,,0.5660231497469748,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-03-30,0.0,cash,cash,False,1114.1099883853117,6807.64,-0.013123029351557847,0.0001998154645417305,-0.03030799440107612,-0.008908358483176837,-0.021399635917899285,,0.8417683815657908,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-03-31,0.0,cash,cash,False,1124.6499968515138,6875.81,0.00946047389941973,0.010013749258186433,-0.024263210221181386,0.0011444463049381515,-0.025407656526119538,,0.8936071873231194,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-03,0.0,cash,cash,False,1133.7266825145057,6962.2,0.008070675933314675,0.012564337874374054,-0.015254640188684054,0.010964628871054094,-0.02621926905973815,,0.9051863426213114,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-04,0.0,cash,cash,False,1114.8567666769827,6953.36,-0.016644149007476128,-0.0012697135962770334,-0.023044042887506833,0.01875060436195497,-0.0417946472494618,,0.8943565603226478,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-06,0.0,cash,cash,False,1107.6572701551574,6983.03,-0.006457777121705588,0.004267001852341856,-0.01883883756242566,0.025968664233619432,-0.04480750179604509,,0.8891091003609306,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-07,0.0,cash,cash,False,1117.5717633578845,7042.89,0.008950867267217388,0.008572210057811613,0.0031072111449157447,0.0345567626960297,-0.03144955155111395,,0.920153697393401,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-10,0.0,cash,cash,False,1098.1579138014206,6968.57,-0.01737145675382179,-0.01055248626629135,-0.02355584681835099,0.013490774177878473,-0.03704662099622946,,0.875251036482592,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-11,0.0,cash,cash,False,1096.880459637946,6984.14,-0.001163270006453443,0.0022343178012131926,-0.03250009322779457,0.003151302749131002,-0.03565139597692557,,0.9118594493632171,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-12,0.0,cash,cash,False,1110.4165964744027,7021.02,0.012340576147126026,0.005280535613547244,-0.003982727050950818,0.009730547533854272,-0.01371327458480509,,0.3375468974835881,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-13,0.0,cash,long_microcap_short_zz1000,True,1110.1745541184227,6966.82,-0.00021797436813209004,-0.007719676058464575,0.0022726199078824116,-0.0023213418816759868,0.004593961789558398,,0.11248676557205808,0.0,0.0,1.0,,,0.0,1.0565617554769318
2023-04-14,-0.005803680558472501,long_microcap_short_zz1000,cash,False,1112.5531726355844,7020.09,0.002142562634261047,0.007646243192733548,-0.004490620546121482,-0.0032373074121561096,-0.0012533131339653725,,0.5438598698616285,0.0003,-0.005503680558472501,1.0,,,-0.005803680558472501,1.0504298085578447
2023-04-17,0.0,cash,long_microcap_short_zz1000,True,1112.1632650385843,7012.77,-0.0003504619883257787,-0.0010427216745083623,0.012753494794462084,0.006342764727914174,0.0064107300665479094,,0.4138489292978527,0.0,0.0,1.0,,,0.0,1.0504298085578447
2023-04-18,-0.0076955516826590405,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1101.448323063885,6997.07,-0.009634324663948979,-0.002238772981289938,0.00416441316444538,0.0018513374588711162,0.0023130757055742635,,0.2540468739207358,0.0003,-0.007395551682659041,1.0,,,-0.0076955516826590405,1.0423461716770823
2023-04-19,-0.0012810673575212369,long_microcap_short_zz1000,cash,False,1095.4107092454974,6965.58,-0.00548152254805101,-0.004500455190529773,-0.01351374545062578,-0.007896288573455257,-0.0056174568771705236,,0.901720869695549,0.0003,-0.000981067357521237,1.0,,,-0.0012810673575212369,1.0410108560213096
2023-04-20,0.0,cash,cash,False,1083.2877224893691,6963.9,-0.011067069779223226,-0.00024118594575039953,-0.0242185623236556,-0.00041912953112033247,-0.02379943279253527,,0.8611200707326313,0.0,0.0,1.0,,,0.0,1.0410108560213096
2023-04-21,0.0,cash,cash,False,1051.676745271992,6773.51,-0.029180592155827023,-0.027339565473369687,-0.05471776887695079,-0.03512490580605088,-0.019592863070899913,,0.9410206993285105,0.0,0.0,1.0,,,0.0,1.0410108560213096
2023-04-24,0.0,cash,cash,False,1051.0496640641727,6725.27,-0.0005962680173718926,-0.007121861486880432,-0.05495020640903059,-0.04099663898858796,-0.013953567420442625,,0.4806682296980315,0.0,0.0,1.0,,,0.0,1.0410108560213096
2023-04-25,0.0,cash,cash,False,1026.6250615363433,6603.24,-0.02323829535645816,-0.018144996409066194,-0.06793170406706583,-0.05628498785920388,-0.011646716207861951,,0.3028437735725741,0.0,0.0,1.0,,,0.0,1.0410108560213096
2023-04-26,0.0,cash,long_microcap_short_zz1000,True,1044.1746277522805,6624.4,0.01709442606989775,0.003204487494018027,-0.04677339837996253,-0.048980845816141705,0.0022074474361791774,,0.5061401656659453,0.0,0.0,1.0,,,0.0,1.0410108560213096
2023-04-27,0.0037059980059219403,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1049.7904053882812,6633.49,0.005378197752314184,0.0013721997463922442,-0.030921902284752112,-0.047446114964315944,0.016524212679563832,,0.7726109487065143,0.0003,0.00400599800592194,1.0,,,0.0037059980059219403,1.0448688401778676
2023-04-28,0.014110165773824923,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1079.1310415105645,6723.3,0.02794904199132131,0.013538876217496387,0.026105261300107818,-0.007412700357717017,0.033517961657824835,,0.8332679378151762,0.0003,0.014410165773824923,1.0,,,0.014110165773824923,1.0596121127246816
2023-05-04,0.015267358436713086,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1097.6428619230269,6733.97,0.017154376716426833,0.0015870182797137478,0.0443301581760549,0.0012936283599023213,0.04303652981615258,,0.9703642552347663,0.0003,0.015567358436713086,1.0,,,0.015267358436713086,1.0757895906535322
2023-05-05,0.006855460529877811,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1092.404773490868,6653.65,-0.004772124535098787,-0.011927585064976598,0.06407374456267934,0.00763413112350908,0.056439613439170255,2.9489984343811244,0.9698780560130118,0.0003,0.007155460529877811,1.0,,,0.006855460529877811,1.0831646237307109
2023-05-08,-0.006546763885344508,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1093.6010343303174,6702.5,0.0010950710473616176,0.007341834932706126,0.04733538362681111,0.011789746995954475,0.035545636630856636,9.218181219211672,0.7842509358316604,0.0003,-0.0062467638853445084,1.0,,,-0.006546763885344508,1.076073400690188
2023-05-09,-0.004830180849359966,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1073.8218197679028,6611.64,-0.018086316619594922,-0.013556135770234956,0.022891630801991525,-0.0032938920538057026,0.026185522855797227,12.857837284740071,0.21429909589726448,0.0003,-0.004530180849359966,1.0,,,-0.004830180849359966,1.0708757715576687
2023-05-10,0.008064285071694733,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1085.3485964068948,6627.31,0.01073434756753544,0.002370062495840708,0.005761631031970804,-0.01427721505808155,0.020038846090052354,17.52701742012746,0.002822055996861072,0.0003,0.008364285071694733,1.0,,,0.008064285071694733,1.0795116190558809
2023-05-11,0.014118332730817718,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1100.2130596081631,6622.52,0.013695565876694404,-0.0007227668541233134,0.0023415609705996765,-0.01655041528251533,0.018891976253115006,22.703436099577335,0.259656064176748,0.0003,0.014418332730817718,1.0,,,0.014118332730817718,1.0947525232804955
2023-05-12,0.005080409467323988,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1091.7489403978525,6535.94,-0.007693163734418085,-0.013073573201742072,-0.0006003572200803386,-0.017691041759034576,0.017090684538954237,27.071480507804292,0.8334920562961672,0.0003,0.005380409467323988,1.0,,,0.005080409467323988,1.1003143143641467
2023-05-15,0.0007697906762375809,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1101.2637613508057,6585.91,0.008715209697832016,0.007645419021594435,0.007006876164103781,-0.01739500186497578,0.02440187802907956,31.620287475854614,0.9177017539853113,0.0003,0.0010697906762375808,1.0,,,0.0007697906762375809,1.101161326064275
2023-05-16,0.006465298357581662,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1097.0726222910653,6516.29,-0.0038057540861959893,-0.010571052443777651,0.021652384124759116,-0.014421535352802106,0.03607391947756122,37.84126948094878,0.8888170650710532,0.0003,0.006765298357581662,1.0,,,0.006465298357581662,1.1082806625771109
2023-05-17,0.013239067213859335,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1118.4397515134483,6554.98,0.01947649479918767,0.0059374275853283365,0.030488964758514925,-0.010913930388046,0.041402895146560925,44.05139631618734,0.8874305920117326,0.0003,0.013539067213859335,1.0,,,0.013239067213859335,1.1229532647607898
2023-05-18,0.003435219927420319,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1127.5245286789525,6583.74,0.008122723779453445,0.0043875038520331255,0.024823800110604255,-0.0058557769549960614,0.030679577065600316,50.0746965045112,0.9278598835763383,0.0003,0.003735219927420319,1.0,,,0.003435219927420319,1.1268108561934578
2023-05-19,-0.0029616831933647943,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1127.7054072464937,6602.32,0.0001604209602013018,0.0028221041535660962,0.03293473940587299,0.010156151984259454,0.02277858742161354,52.942123585004666,0.8148136186835157,0.0003,-0.0026616831933647944,1.0,,,-0.0029616831933647943,1.1234735994185687
2023-05-22,0.009275522603089137,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1137.420875870184,6595.98,0.008615254091414393,-0.0009602685116747445,0.032832383837844814,0.0015290218056425164,0.0313033620322023,56.28174860835922,0.7875592409855335,0.0003,0.009575522603089137,1.0,,,0.009275522603089137,1.1338944041839496
2023-05-23,0.006912574004159422,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1133.979631663875,6528.45,-0.0030254800833301454,-0.010238054087489568,0.03364135484097219,0.0018660925158333619,0.03177526232513883,57.04170791100842,0.8049932685065155,0.0003,0.007212574004159422,1.0,,,0.006912574004159422,1.1417325331657733
2023-05-24,0.007906765471578725,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1140.633565930278,6513.18,0.005867772295556906,-0.0023389931760218197,0.01984354936132915,-0.0063768310505903925,0.02622038041191954,56.52587333656894,0.895524364405662,0.0003,0.008206765471578725,1.0,,,0.007906765471578725,1.1507599445367866
2023-05-25,0.0033983852792802364,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1142.719021661402,6501.0,0.0018283310200704062,-0.0018700542592098301,0.013475975551726416,-0.012567324955116699,0.026043300506843114,56.31113644541924,0.9826959701035655,0.0003,0.0036983852792802363,1.0,,,0.0033983852792802364,1.1546706701922858
2023-05-26,-0.007204235571448369,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1142.8114032347617,6546.41,8.084364713334402e-05,0.0069850792185817134,0.013395338792559386,-0.008468235408159552,0.021863574200718938,51.31836535629805,0.5948448140885643,0.0003,-0.006904235571448369,1.0,,,-0.007204235571448369,1.1463521506767784
2023-05-29,-0.00992274157742804,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1129.6689504759172,6534.12,-0.01150010642319843,-0.0018773648457703906,-0.006815353541261726,-0.009378439595026045,0.0025630860537643185,45.792326404901814,0.09063816374166647,0.0003,-0.00962274157742804,1.0,,,-0.00992274157742804,1.134977194528884
2023-05-30,-0.0024539771956649022,long_microcap_short_zz1000,cash,False,1132.4828108835914,6564.47,0.002490871689877494,0.004644848885542396,-0.0013199714866900525,0.005517389273104634,-0.006837360759794686,38.86086566522814,0.8185224272992477,0.0003,-0.0021539771956649023,1.0,,,-0.0024539771956649022,1.1321919863759105
2023-05-31,0.0,cash,cash,False,1124.51476639218,6561.65,-0.0070359076666201,-0.0004295853282900719,-0.014131444154856121,0.007441833328727165,-0.021573277483583286,32.05012816684806,0.9694357878346498,0.0,0.0,1.0,,,0.0,1.1321919863759105
2023-06-01,0.0,cash,cash,False,1125.601564693445,6574.76,0.0009664597866969604,0.0019979730707977428,-0.014979585220406877,0.011345946777418847,-0.026325531997825724,26.95990591642619,0.9215450133174969,0.0,0.0,1.0,,,0.0,1.1321919863759105
2023-06-02,0.0,cash,cash,False,1134.980783472488,6626.28,0.00833262770170129,0.007836027474767082,-0.006852066526558009,0.012200580165312003,-0.019052646691870012,22.756940770664897,0.8223802948042842,0.0,0.0,1.0,,,0.0,1.1321919863759105
2023-06-05,0.0,cash,cash,False,1144.8277617308374,6632.96,0.008675898659907366,0.001008107112890011,0.013418808446964858,0.015126750044382353,-0.001707941597417495,18.03864450846913,0.0002334154552653181,0.0,0.0,1.0,,,0.0,1.1321919863759105
